Run,Time,Completed,Visited,Terminal,Loops,Branching Factor,Branching @ 0,Branching @ 1,Branching @ 2,Branching @ 3,Branching @ 4,Branching @ 5,Branching @ 6,Branching @ 7,Branching @ 8,A Power,B Power,C Power,D Power,E Power,F Power,G Power,H Power,I Power,J Power,Terminal,Depth,Step,Terminal,Depth,Step,Terminal,Depth,Step,Terminal,Depth,Step,Terminal,Depth,Step,Estimated Path Length,Estimated Path Nodes
0,3.10793399810791,True,108,1,0,4.888888888888889,10.0,8.3,6.290322580645161,4.358974358974359,2.619047619047619,2.2,0.0,0.0,0.0,0.2020875380029997,0.10682910930303513,0.010081089946433076,0.005460299548318536,0.023114086307835204,0.08376666593697578,0.1296252465747011,0.1970812936293267,0.09311784104808006,0.14883682970229473,AE BHJ CD FI G,5,102,,,,,,,,,,,,,7,A B C D E F G H I J,A B C D E F G HJ I,A BHJ C D E F G I,A BHIJ C D E F G,AE BHIJ C D F G,AE BHIJ CD F G,AE BHJ CD FI G
1,2.5565648078918457,True,80,4,0,4.825,10.0,8.2,5.862068965517241,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.15023404788993486,0.1438685491907691,0.01038896889144222,0.059963905216767525,0.1573846560432182,0.12200728901867873,0.20401111468318306,0.01404017173241978,0.0705066116741291,0.06759468565945724,AE BIJ C D F G H,3,52,AE BHJ C D FI G,4,72,AE BFIJ C D G H,4,76,AE BDI C FJ G H,4,79,,,,4,A B C D E F G H I J,AE B C D F G H I J,AE BI C D F G H J,AE BIJ C D F G H
2,3.031736135482788,True,104,3,0,4.923076923076923,10.0,8.3,6.28125,4.3,2.3684210526315788,0.0,0.0,0.0,0.0,0.13970444953573816,0.18472852139301182,0.12556501648137422,0.0946497191538651,0.17252965507394188,0.12168364183230185,0.037236634841812145,0.022244300767820635,0.0085354275761087,0.09312263334402547,AE BIJ CD F G H,4,91,AE BDI C FJ G H,4,99,AE BHJ CD FI G,5,102,,,,,,,6,A B C D E F G H I J,AE B C D F G H I J,AE BJ C D F G H I,AE BHJ C D F G I,AE BHJ CD F G I,AE BHJ CD FI G
3,3.258538007736206,True,114,3,0,5.307017543859649,11.0,9.0,6.722222222222222,4.590909090909091,2.5,0.0,0.0,0.0,0.0,0.053570416073190075,0.11024067846755754,0.10364320515933599,0.09359930299380645,0.13878193782876824,0.09026163970216178,0.14925934467936455,0.044580118068709415,0.10694557598474587,0.10911778104236,AE BDI C FJ G H,4,98,AE BIJ CD F G H,4,101,AE BHJ CD FI G,5,113,,,,,,,5,A B C D E F G H I J,AE B C D F G H I J,AE BI C D F G H J,AE BIJ C D F G H,AE BIJ CD F G H
4,2.6639721393585205,True,88,2,0,4.4772727272727275,9.0,7.555555555555555,5.6923076923076925,3.935483870967742,2.411764705882353,0.0,0.0,0.0,0.0,0.11775043331668338,0.00133636261807925,0.06804481695529971,0.12348830462789265,0.1289507139853878,0.018487526160728646,0.17615714699344306,0.14288551868793975,0.05307802686887593,0.16982114978567003,AE BHJ C DI F G,4,80,AE BHJ CD FI G,5,84,,,,,,,,,,5,A B C D E F G H I J,A B C D E F G HJ I,AE B C D F G HJ I,AE BHJ C D F G I,AE BHJ C DI F G
5,2.300711154937744,True,74,2,0,4.95945945945946,10.0,8.1,5.821428571428571,3.740740740740741,0.0,0.0,0.0,0.0,0.0,0.163369878074513,0.04511609206709666,0.19017198230700522,0.034947089259256686,0.06246167692046612,0.09610057819298327,0.11652716066596441,0.042302069037936436,0.09364454095390151,0.1553589325208766,AE BIJ C D F G H,3,62,AE BH C D FIJ G,4,73,,,,,,,,,,5,A B C D E F G H I J,AE B C D F G H I J,AE B C D FI G H J,AE B C D FIJ G H,AE BH C D FIJ G
6,3.116257905960083,True,114,3,0,5.307017543859649,11.0,9.0,6.722222222222222,4.590909090909091,2.5,0.0,0.0,0.0,0.0,0.013536086534509153,0.11816702766240611,0.12822926464016085,0.09303795705423708,0.10782987516173201,0.1489965963859318,0.08254340610799044,0.07458787230567003,0.1347097402454877,0.09836217390187481,AE BIJ CD F G H,4,104,AE BDI C F G HJ,4,106,AE BHJ CD FI G,5,113,,,,,,,7,A B C D E F G H I J,A B C D E FI G H J,A B C D E FIJ G H,A BH C D E FIJ G,AE BH C D FIJ G,AE BH CD FIJ G,AE BHJ CD FI G
7,2.3980422019958496,True,72,1,0,4.583333333333333,9.0,7.333333333333333,5.25,3.608695652173913,2.7777777777777777,4.0,3.5,0.0,0.0,0.1136010857609231,0.07106667674662234,0.007542614459384165,0.13593402375892402,0.03290194447760813,0.09362979244532224,0.09052724055238359,0.22264706229910317,0.21305831493134275,0.019091244568386533,AE BDI C F G HJ,4,57,,,,,,,,,,,,,7,A B C D E F G H I J,A B C D E FI G H J,A BH C D E FI G J,A BHJ C D E FI G,AE BHJ C D FI G,AE BHJ C DI F G,AE BDI C F G HJ
8,2.6029489040374756,True,88,2,0,4.5227272727272725,9.0,7.555555555555555,5.6923076923076925,3.967741935483871,2.5294117647058822,0.0,0.0,0.0,0.0,0.2058837447207285,0.2357144016465931,0.019068140077971574,0.024597204370595278,0.05306484724318834,0.02878211986379184,0.11903599679904148,0.05335454035214757,0.0864394302426411,0.17405957468330124,AE BIJ CD F G H,4,82,AE BHJ CD FI G,5,84,,,,,,,,,,6,A B C D E F G H I J,A BJ C D E F G H I,A BHJ C D E F G I,AE BHJ C D F G I,AE BHJ C D FI G,AE BHJ CD FI G
9,3.1357309818267822,True,114,1,0,5.307017543859649,11.0,9.0,6.722222222222222,4.590909090909091,2.5,0.0,0.0,0.0,0.0,0.13470508990480348,0.03921725695429827,0.014884211585230756,0.0742242495843368,0.15731080981925286,0.13414717429722417,0.016056620593317732,0.16815294699417951,0.07890309713907954,0.18239854312827697,AE BHJ CD FI G,5,112,,,,,,,,,,,,,6,A B C D E F G H I J,A B C D E F G HJ I,AE B C D F G HJ I,AE BHJ C D F G I,AE BHJ C D FI G,AE BHJ CD FI G
10,2.2729859352111816,True,74,2,0,4.95945945945946,10.0,8.1,5.821428571428571,3.740740740740741,0.0,0.0,0.0,0.0,0.0,0.12168331306339042,0.12786862932883003,0.008195290062587623,0.12256229279376894,0.11527955347858224,0.06150166761468462,0.07434442946174696,0.0982473402738249,0.11673558993170802,0.1535818939908763,AE BIJ C D F G H,3,44,AE BHJ C DI F G,4,68,,,,,,,,,,5,A B C D E F G H I J,AE B C D F G H I J,AE B C D F G HJ I,AE BHJ C D F G I,AE BHJ C DI F G
11,2.899592161178589,True,98,2,0,4.683673469387755,10.0,8.1,6.0,4.055555555555555,2.2222222222222223,0.0,0.0,0.0,0.0,0.05296232345969636,0.06257091483155523,0.10563926719154203,0.16502359708083694,0.16444047216245752,0.19244832952638924,0.05620924106680005,0.0323167127295479,0.12562432609163082,0.04276481585954408,AE BDI C F G HJ,4,85,AE BHJ CD FI G,5,95,,,,,,,,,,7,A B C D E F G H I J,A B C D E FI G H J,AE B C D FI G H J,AE B CD FI G H J,AE B CD FIJ G H,AE BH CD FIJ G,AE BHJ CD FI G
12,3.0512421131134033,True,114,2,0,5.307017543859649,11.0,9.0,6.722222222222222,4.590909090909091,2.5,0.0,0.0,0.0,0.0,0.09680737885622662,0.1030779782323993,0.09314732080233899,0.1376681599054759,0.15919923315054285,0.1296996810818964,0.13542995694160606,0.06607132212037463,0.015470034376780139,0.06342893453235907,AE BIJ CD F G H,4,102,AE BHJ CD FI G,5,113,,,,,,,,,,6,A B C D E F G H I J,AE B C D F G H I J,AE BH C D F G I J,AE BHJ C D F G I,AE BHJ CD F G I,AE BHJ CD FI G
