Run,Time,Completed,Visited,Terminal,Loops,Branching Factor,Branching @ 0,Branching @ 1,Branching @ 2,Branching @ 3,Branching @ 4,Branching @ 5,Branching @ 6,Branching @ 7,A Power,B Power,C Power,D Power,E Power,F Power,G Power,H Power,I Power,J Power,Terminal,Depth,Step,Terminal,Depth,Step,Terminal,Depth,Step,Terminal,Depth,Step,Terminal,Depth,Step,Estimated Path Length,Estimated Path Nodes
0,2.361182928085327,True,84,1,0,4.785714285714286,10.0,8.0,5.827586206896552,3.870967741935484,1.9166666666666667,0.0,0.0,0.0,0.03276812861926858,0.054685731887775174,0.1829226267123353,0.09620219414572642,0.1840345571615975,0.2243355555672402,0.03216618754306743,0.1276030654587687,0.030963976015289094,0.03431797688893158,AE BHJ CD FI G,5,83,,,,,,,,,,,,,6,A B C D E F G H I J,AE B C D F G H I J,AE B C D FI G H J,AE BH C D FI G J,AE BHJ C D FI G,AE BHJ CD FI G
1,3.254849910736084,True,124,4,0,5.209677419354839,11.0,9.090909090909092,6.8108108108108105,4.625,2.5,0.0,0.0,0.0,0.028684678027290314,0.14810145449767015,0.017757652455660043,0.03129172587481574,0.1790491790284263,0.1699979947515731,0.05852485539826526,0.11255634783057848,0.18986969264072487,0.06416641949499566,AE BIJ CD F G H,4,113,AE BDI C F G HJ,4,118,AE BHJ CD FI G,5,121,AE BHIJ CD F G,5,123,,,,6,A B C D E F G H I J,A B C D E FI G H J,A BH C D E FI G J,A BHJ C D E FI G,AE BHJ C D FI G,AE BHJ CD FI G
2,2.2021541595458984,True,78,2,0,4.5,9.0,7.333333333333333,5.48,3.7857142857142856,2.3076923076923075,0.0,0.0,0.0,0.11286490241746466,0.062038038227400207,0.10929287551717638,0.10620243553473781,0.09980542657535134,0.1576139423324359,0.1338906736318058,0.11827989905911952,0.09984020247164287,0.00017160423286553963,AE BDI C F G HJ,4,69,AE BHJ CD FI G,5,76,,,,,,,,,,6,A B C D E F G H I J,AE B C D F G H I J,AE B C D FI G H J,AE BH C D FI G J,AE BH CD FI G J,AE BHJ CD FI G
3,3.3287298679351807,True,116,4,0,4.706896551724138,10.0,8.3,6.161290322580645,4.3,2.84,2.125,0.0,0.0,0.02832947271984471,0.17163128527810262,0.05718777288798141,0.15174298907004166,0.21826901489798078,0.022612222592393323,0.08738432333894008,0.029696175572334074,0.14632444458416938,0.08682229905821208,AE BIJ CD F G H,4,85,AE BDI C F G HJ,4,88,AE BHJ CD FI G,5,107,AE BHIJ CD F G,5,114,,,,5,A B C D E F G H I J,A BI C D E F G H J,A BDI C E F G H J,AE BDI C F G H J,AE BDI C F G HJ
4,5.155304908752441,True,194,2,0,5.860824742268041,13.0,10.615384615384615,7.921568627450981,5.526315789473684,3.3555555555555556,0.0,0.0,0.0,0.004822398601388108,0.10388733965377564,0.13651727655444879,0.07033782383874437,0.11108652302511761,0.10622347316460147,0.12410574648857615,0.133660586284426,0.12831699035912006,0.0810418420298019,AE BFIJ CD G H,5,188,AE BHJ CD FI G,5,191,,,,,,,,,,6,A B C D E F G H I J,A BH C D E F G I J,A BHJ C D E F G I,A BHJ C D E FI G,AE BHJ C D FI G,AE BHJ CD FI G
5,3.1157500743865967,True,114,1,0,5.307017543859649,11.0,9.0,6.722222222222222,4.590909090909091,2.5,0.0,0.0,0.0,0.07046516466848485,0.12334508758973825,0.05776709915748416,0.12108695674715836,0.09127741123993792,0.14623400039089662,0.049635585470428775,0.16525312484204374,0.09894699893720217,0.07598857095662524,AE BHJ CD FI G,5,113,,,,,,,,,,,,,6,A B C D E F G H I J,A BH C D E F G I J,A BHJ C D E F G I,A BHJ C D E FI G,AE BHJ C D FI G,AE BHJ CD FI G
6,3.7831389904022217,True,148,1,0,5.662162162162162,12.0,9.833333333333334,7.372093023255814,5.120689655172414,3.0,0.0,0.0,0.0,0.09398201149633793,0.05767137271163937,0.22125602491777852,0.0658661066701824,0.023801200683403786,0.12858573123609118,0.0939333027050778,0.13384233895277983,0.13520098731904792,0.04586092330766111,AE BHJ CD FI G,5,145,,,,,,,,,,,,,6,A B C D E F G H I J,A B C D E FI G H J,A BH C D E FI G J,A BHJ C D E FI G,AE BHJ C D FI G,AE BHJ CD FI G
7,3.120805025100708,True,114,3,0,5.307017543859649,11.0,9.0,6.722222222222222,4.590909090909091,2.5,0.0,0.0,0.0,0.05856895082141161,0.12603212464035618,0.050552052940936884,0.11704630634700493,0.1475898189827399,0.1349415471029029,0.015494246847599272,0.07226766876058657,0.13412969487742105,0.14337758867904066,AE BIJ CD F G H,4,92,AE BDI C F G HJ,4,110,AE BHJ CD FI G,5,113,,,,,,,7,A B C D E F G H I J,A B C D E FI G H J,A B C D E FIJ G H,AE B C D FIJ G H,AE BH C D FIJ G,AE BHJ C D FI G,AE BHJ CD FI G
8,1.8774399757385254,True,60,1,0,4.4,9.0,7.222222222222222,5.086956521739131,3.142857142857143,0.0,0.0,0.0,0.0,0.20059035062529187,0.03393145593855102,0.015113982977620044,0.08786951373760006,0.07352396682485632,0.1902937660596993,0.149129814819754,0.1563492775506384,0.05405084245126358,0.039147029014725415,AE BHJ C D FI G,4,54,,,,,,,,,,,,,5,A B C D E F G H I J,AE B C D F G H I J,AE B C D FI G H J,AE B C D FI G HJ,AE BHJ C D FI G
9,3.351314067840576,True,124,3,0,5.161290322580645,11.0,9.090909090909092,6.783783783783784,4.5625,2.4166666666666665,0.0,0.0,0.0,0.12963837610506357,0.05779947897632689,0.14828262175961004,0.08969267482109758,0.13418592351540368,0.06720139756232098,0.03357433355857263,0.03827424879397366,0.14066560281895443,0.16068534208867638,AE BIJ CD F G H,4,110,AE BH CD FIJ G,5,121,AE BFIJ CD G H,5,123,,,,,,,6,A B C D E F G H I J,AE B C D F G H I J,AE B C D FI G H J,AE B C D FIJ G H,AE B CD FIJ G H,AE BH CD FIJ G
