Run,Time,Completed,Visited,Terminal,Loops,Branching Factor,Branching @ 0,Branching @ 1,A Power,B Power,C Power,A-X Position,A-Y Position,A-Z Position,B-X Position,B-Y Position,B-Z Position,C-X Position,C-Y Position,C-Z Position,Terminal,Depth,Step,Terminal,Depth,Step,Estimated Path Length,Estimated Path Nodes
26,0.0023338794708251953,True,1,1,0,0.0,0.0,0.0,0.5928180636307928,0.022585428935862722,0.38459650743334445,-0.831257431988689,-0.005229744105014866,-0.1742336885530349,-0.8407425901497867,0.2687997644803244,0.8043167356657179,-0.33238420278571335,-0.909637558868372,-0.4782946217866464,A B C,0,0,,,,1,A B C
27,0.0025501251220703125,True,2,1,0,0.5,1.0,0.0,0.41325036228753875,0.09274581022950062,0.4940038274829607,0.654497424031153,0.30743792116928637,-0.8837584872163247,0.44813293823272704,-0.08251136605391385,0.6538706823847551,0.610632495065367,-0.014411497537370366,0.41047052881118473,A BC,1,1,,,,2,A B C,A BC
28,0.0018639564514160156,True,1,1,0,0.0,0.0,0.0,0.6305114665549363,0.30813298424419056,0.061355549200873084,-0.33047154089215636,0.8731676674515338,-0.7411245593807128,0.15251222217064075,0.14812760990933804,-0.02280493402646555,0.08253671631143167,-0.3011220779984791,0.917742226201292,A B C,0,0,,,,1,A B C
29,0.0018401145935058594,True,1,1,0,0.0,0.0,0.0,0.06363370509917951,0.4862614820200481,0.4501048128807725,-0.8673066870105992,0.4193693506707312,0.35709060638859214,0.5711582394552592,-0.5677072216287795,0.6723881371807112,-0.6341442310422041,-0.32773783973054105,-0.9830381161866171,A B C,0,0,,,,1,A B C
30,0.0018808841705322266,True,1,1,0,0.0,0.0,0.0,0.9351344211332059,0.055964748297462494,0.00890083056933159,-0.48975534262187903,-0.3998566996787334,-0.8449153376630634,0.11274209577545835,-0.015944336070578435,-0.6069737284310897,-0.3290624431476852,0.6669296725021243,-0.4627087846200446,A B C,0,0,,,,1,A B C
31,0.0018701553344726562,True,1,1,0,0.0,0.0,0.0,0.10902783665450651,0.8423002565160987,0.04867190682939474,-0.9262545756505771,-0.7065698728515388,-0.8372507870845045,-0.4269176226536924,0.23667508563164397,0.9209624957716087,-0.780379354342879,0.525917324269249,-0.972247383297832,A B C,0,0,,,,1,A B C
32,0.0026090145111083984,True,2,1,0,0.5,1.0,0.0,0.5965571809585474,0.28066260377186764,0.12278021526958498,-0.7067331881987602,0.07624564536298672,-0.04520520619286983,-0.7763241451986391,-0.54657059633311,0.12245702042692086,0.6433207554496596,-0.6857223601099807,0.03454062794177171,AB C,1,1,,,,2,A B C,AB C
33,0.0025720596313476562,True,2,1,0,0.5,1.0,0.0,0.25320997621927555,0.5081885773959823,0.2386014463847421,0.02156941795608347,-0.8075385278216778,-0.7654762988044488,-0.4175358834566514,-0.6236563673752262,-0.1503599484901823,-0.661397232249143,0.46073983334067914,0.3423856246516055,AB C,1,1,,,,2,A B C,AB C
34,0.001875162124633789,True,1,1,0,0.0,0.0,0.0,0.7911375608242587,0.05067827527174454,0.158184163903997,-0.04588291121925958,0.9055209754432192,0.9832419648345951,0.5230448582515903,-0.3932283940194332,-0.5934170257580527,-0.18902036958613566,0.21438159573001525,0.04883450579913684,A B C,0,0,,,,1,A B C
35,0.0027561187744140625,True,2,1,0,0.5,1.0,0.0,0.4913235882230092,0.4993408427034532,0.009335569073537643,0.26276026115482054,0.3458233668722881,0.5209239316907353,-0.8142468131897778,0.9884619522038984,-0.4395213129733422,-0.12628018620087156,0.2503795274249425,0.014640185938406214,AC B,1,1,,,,2,A B C,AC B
36,0.002621889114379883,True,3,1,0,1.0,2.0,0.0,0.13499222083760185,0.5422224708140124,0.3227853083483857,-0.587282566484417,-0.23587220559977595,-0.3660526253225349,-0.40892311987939856,0.09091438457102496,-0.2049663086361675,0.16002800850823817,0.4553936208010907,-0.2834811281064382,A BC,1,2,,,,3,A B C,AB C,A BC
37,0.0025920867919921875,True,2,1,0,0.5,1.0,0.0,0.09541747890769729,0.5401197136821958,0.364462807410107,0.3265577994428348,-0.3216719928292757,-0.7109639155115517,0.4502276186974137,0.558181111076592,-0.6823256882284423,0.9655368938304782,0.7958600152351991,-0.2328357101943146,A BC,1,1,,,,2,A B C,A BC
38,0.0018761157989501953,True,1,1,0,0.0,0.0,0.0,0.405604219352813,0.34451703897254154,0.2498787416746454,0.7661574387699892,-0.8622706856485407,0.5162704680381518,0.44948515404770584,0.900817960667887,-0.34506875710943263,-0.49589005967852495,0.04529926735507406,-0.46744604076258556,A B C,0,0,,,,1,A B C
39,0.002798795700073242,True,5,1,0,1.8,3.0,2.0,0.40553104994404027,0.19198519899838912,0.4024837510575706,-0.49623880937506115,-0.3051837699277662,-0.33692214843197354,-0.32407924061123183,0.007082345640776033,0.1753138490398498,-0.8381289078706016,0.42130421981832766,-0.20017924287416689,ABC,2,4,,,,3,A B C,AB C,ABC
40,0.002760171890258789,True,5,1,0,1.8,3.0,2.0,0.45002584823995295,0.4111701041158726,0.13880404764417445,-0.3159764217880783,-0.6914515572722615,0.09034378238712848,-0.07819314469385374,-0.9531820401969793,-0.08274050113198661,-0.5474454455908206,-0.5284150130231022,0.21669832804054345,ABC,2,4,,,,3,A B C,AB C,ABC
41,0.0018808841705322266,True,1,1,0,0.0,0.0,0.0,0.48991336633883814,0.4162879340967849,0.09379869956437695,-0.45280615099892363,0.9655086418077741,-0.4990473366313326,-0.7038504226473747,-0.4621110704758511,-0.5237162600848946,-0.7066818310612222,0.9150424284346272,0.4481941219920309,A B C,0,0,,,,1,A B C
42,0.0026030540466308594,True,2,1,0,0.5,1.0,0.0,0.2385212930152712,0.5099403072101979,0.25153839977453085,-0.03130017677030361,0.5514439040039898,0.7223170449674492,0.8076091690090879,0.7407853496996357,-0.9452513495545185,0.010271141044958743,0.7819109394757682,0.8417590756273685,AC B,1,1,,,,2,A B C,AC B
43,0.0025620460510253906,True,2,1,0,0.5,1.0,0.0,0.14322345804037528,0.48022959150159117,0.37654695045803355,-0.9798397877444898,0.14069853613106043,0.33139834371460375,0.2838772516937651,-0.17956220928539768,-0.5574172179036618,0.8945460174167026,-0.14469213822236204,-0.22259154055127817,A BC,1,1,,,,2,A B C,A BC
44,0.0027620792388916016,True,5,1,0,1.6,3.0,1.6666666666666667,0.39804809018857884,0.33649903619393406,0.26545287361748704,0.48234214001906395,0.3425465018040277,-0.7381848791105965,-0.005420415194879125,0.685604331726906,-0.4463889608153564,0.7008308686425782,0.5481742791512523,-0.7581436509497148,ABC,2,4,,,,3,A B C,AC B,ABC
45,0.0018649101257324219,True,1,1,0,0.0,0.0,0.0,0.382004046444736,0.2674341895792313,0.3505617639760328,0.7062873945666939,-0.5257748725482692,0.9896504884923398,0.545760452125198,0.3994522843264654,0.16539667332756758,-0.6669309948597286,0.8360271391034466,-0.3901528699182837,A B C,0,0,,,,1,A B C
46,0.001950979232788086,True,1,1,0,0.0,0.0,0.0,0.023173101760139755,0.3377289201794406,0.6390979780604196,0.31210718954903505,-0.334246413583426,-0.045191009223803924,-0.5192561711455925,0.9094940329522041,-0.9291566887728444,-0.5913101263664946,0.1687594497255911,0.7664038965611633,A B C,0,0,,,,1,A B C
47,0.0018601417541503906,True,1,1,0,0.0,0.0,0.0,0.01170073283587608,0.42690100673357406,0.5613982604305499,-0.8411781235369711,-0.7790796675730678,-0.45736390953533346,0.8163617389256239,0.9237593179258596,-0.639831680162074,0.14332289287383482,-0.3095662896779139,0.3738164628219196,A B C,0,0,,,,1,A B C
48,0.001956939697265625,True,1,1,0,0.0,0.0,0.0,0.1255555672347545,0.4028045281363846,0.47163990462886096,0.42438170991293656,-0.09320597679063103,-0.5424633894880191,0.9787516296124477,-0.37544170008208244,0.9959532764833032,-0.7321037566652631,-0.995253291807062,0.6882085564362808,A B C,0,0,,,,1,A B C
49,0.001867055892944336,True,1,1,0,0.0,0.0,0.0,0.17733598098974535,0.7691351505185845,0.0535288684916702,-0.23554474199661635,0.5179582798723033,-0.40032048120752606,-0.38068615996760213,-0.931673936433203,0.09787279387405756,0.23430874914200883,0.4217623092118481,0.26271472316040945,A B C,0,0,,,,1,A B C
50,0.0018820762634277344,True,1,1,0,0.0,0.0,0.0,0.18356050271020397,0.05413319664364641,0.7623063006461496,-0.11909471997556809,-0.23158368908690186,-0.8011189114015218,0.5746002363522165,-0.8062714919848588,-0.687930789921738,-0.931891372356944,-0.12450445168125102,0.07796387285484685,A B C,0,0,,,,1,A B C
51,0.0018620491027832031,True,1,1,0,0.0,0.0,0.0,0.5110939138015286,0.36680238607067084,0.12210370012780071,0.5553749570117228,-0.6720027441317498,-0.17256423158804512,0.34660733899721885,-0.03434159585821561,0.9072238240594852,-0.06595382405446837,0.0115962681372197,-0.8047596786841027,A B C,0,0,,,,1,A B C
52,0.0018858909606933594,True,1,1,0,0.0,0.0,0.0,0.3284203369996253,0.1455334468272954,0.5260462161730795,0.17401859584904922,0.015789545698929652,-0.22917986461693074,0.42740547808162765,-0.8405688330288061,-0.8019668960944188,-0.2885019744679773,-0.36706089456272095,0.640670900232164,A B C,0,0,,,,1,A B C
53,0.0025680065155029297,True,2,1,0,0.5,1.0,0.0,0.35558710084234435,0.28649286094530346,0.35792003821235224,0.315318812830675,-0.40007635968992084,0.9949206413530256,-0.24138349684408533,-0.6382901392957645,-0.14628426592646027,-0.46605548441440114,-0.46640733711782967,0.8127821541250255,AC B,1,1,,,,2,A B C,AC B
54,0.0018930435180664062,True,1,1,0,0.0,0.0,0.0,0.3693228128513596,0.2046832849457073,0.4259939022029331,-0.44424387591401615,-0.26432886017318613,0.012687770755979377,0.5673468346224468,0.09942962016221313,-0.9236271278807262,-0.727340530482518,0.8364759019251298,-0.6444656419992714,A B C,0,0,,,,1,A B C
55,0.002189159393310547,True,1,1,0,0.0,0.0,0.0,0.06738591980941527,0.85957074761779,0.07304333257279477,0.7412156546429385,-0.6791107633512787,-0.023953726895406424,-0.42340072130700124,-0.7741269563003272,0.9913898774471324,0.6111217874129924,0.45784545771184537,-0.49776871671984213,A B C,0,0,,,,1,A B C
56,0.002590179443359375,True,2,1,0,0.5,1.0,0.0,0.37505921129762027,0.5361536105369125,0.0887871781654673,0.33368248602904527,0.8482253997390767,-0.9106066407691145,0.7892798069383706,0.5651953151990394,-0.5267017035409687,0.07381909461407443,-0.35641880961719763,0.664588242900684,AB C,1,1,,,,2,A B C,AB C
57,0.0018630027770996094,True,1,1,0,0.0,0.0,0.0,0.08219513351952638,0.2941151936691363,0.6236896728113372,-0.5285811071750397,0.15929233999191816,-0.4609537386846716,-0.5802244380052517,-0.5657120229096138,0.8175215429194134,0.3517310869032919,0.6351174947179026,-0.35521165012735123,A B C,0,0,,,,1,A B C
58,0.00185394287109375,True,1,1,0,0.0,0.0,0.0,0.13238875056454927,0.836772208169194,0.03083904126625668,-0.5889260284326316,0.7910681234136625,-0.9306758306884433,0.3474095756321156,-0.2023599924255184,-0.8551142199628896,-0.003121901354105505,0.44134813468759915,-0.16408315494613324,A B C,0,0,,,,1,A B C
59,0.002572774887084961,True,2,1,0,0.5,1.0,0.0,0.7405698399369237,0.18206307364149532,0.07736708642158097,-0.005368950789860438,-0.8201634738535111,-0.4180013293739817,-0.45748699537435256,-0.8038220787871095,-0.8145875849364153,-0.33467135127689884,-0.5524249435967792,0.40985822500643065,AB C,1,1,,,,2,A B C,AB C
60,0.0018589496612548828,True,1,1,0,0.0,0.0,0.0,0.5362197698542964,0.4604070246559227,0.003373205489780902,-0.7460430165232579,0.519714089316915,0.68565155079307,0.9218011251430049,-0.6913499990716359,-0.5744809502219335,-0.7863805553611745,0.9691582643689536,-0.8309921145552412,A B C,0,0,,,,1,A B C
61,0.0018558502197265625,True,1,1,0,0.0,0.0,0.0,0.4862890229017825,0.31440103760455085,0.19930993949366674,0.8838586966378668,-0.8067902501376492,-0.9331478795733195,-0.06997120482219077,0.9797368304716971,0.6232879730429013,0.8536010941375574,-0.20968003059743223,-0.24780380905041177,A B C,0,0,,,,1,A B C
62,0.002562999725341797,True,2,1,0,0.5,1.0,0.0,0.20723742212900179,0.37988399416395724,0.412878583707041,-0.8560175903977285,0.5245977252831058,0.5593174823442366,-0.7916148563298597,-0.0837776581221652,0.3465248195060937,0.6478215355473329,-0.5161143344830288,-0.7155954126962298,AB C,1,1,,,,2,A B C,AB C
63,0.0024259090423583984,True,1,1,0,0.0,0.0,0.0,0.03647877509550696,0.8099570999428053,0.15356412496168775,-0.1635584243664172,-0.5929494576344883,0.029926242613555587,-0.20692553413860026,0.9330331757792121,-0.041959435165114245,0.5984036212839268,-0.8190215719743019,-0.9647925767613104,A B C,0,0,,,,1,A B C
64,0.002611875534057617,True,2,1,0,0.5,1.0,0.0,0.41528278944944386,0.1969359806152109,0.38778122993534525,0.10992993170290366,-0.8433824672426151,0.8642317380158553,-0.978384310387409,0.9825777273018326,-0.7276994217114181,0.051762279658306154,-0.8125028075745431,0.7156530365152498,AC B,1,1,,,,2,A B C,AC B
65,0.00185394287109375,True,1,1,0,0.0,0.0,0.0,0.16427783740919372,0.5522605276012121,0.2834616349895942,-0.09817661449021697,-0.17017578095099184,-0.12353990751312272,0.8877962718284835,0.49845599420927567,0.14936520243915874,0.16473528320026642,-0.9652889419864485,-0.5501505742731405,A B C,0,0,,,,1,A B C
66,0.0019381046295166016,True,1,1,0,0.0,0.0,0.0,0.10743076957911082,0.7299350959893021,0.16263413443158697,-0.005044119635388311,-0.8147711720949289,0.9630478744872168,-0.1498381774438926,0.09105405430178459,0.05494790176311404,-0.977310919227627,0.5440821261587188,-0.9524177361928652,A B C,0,0,,,,1,A B C
67,0.0018649101257324219,True,1,1,0,0.0,0.0,0.0,0.19012423990015426,0.009655341190709228,0.8002204189091365,-0.3379888245673659,0.1369571399774696,-0.868410639673751,-0.9004260744445969,0.8923307435096239,0.8753117052229389,0.03423056449030226,-0.3781279519412297,0.029595283341093737,A B C,0,0,,,,1,A B C
68,0.0025751590728759766,True,2,1,0,0.5,1.0,0.0,0.2082736095237066,0.472532744309301,0.3191936461669923,0.9707176281791623,0.7304708113593947,0.22640142383821593,-0.2277906770905962,-0.06674297991806699,0.16234085519323505,0.9009909435701005,0.6425882846371893,-0.03359350462208077,AC B,1,1,,,,2,A B C,AC B
69,0.0025658607482910156,True,2,1,0,0.5,1.0,0.0,0.45193583582683916,0.43223166901583465,0.11583249515732619,0.6682116168879242,-0.2877736365836394,0.17766882607728451,-0.8791904725812225,-0.6231715243449898,0.8814833794184629,0.6658989906803672,-0.010574389704479437,0.13225725444831427,AC B,1,1,,,,2,A B C,AC B
70,0.0018649101257324219,True,1,1,0,0.0,0.0,0.0,0.5594659600188435,0.1392124131592011,0.3013216268219554,0.03220803032969921,-0.26179823725304097,-0.6413492144883679,-0.15888075884046882,0.7702138544966108,0.5847400798674689,0.21054925750366538,-0.22410969487072907,0.5055770533197084,A B C,0,0,,,,1,A B C
71,0.0018620491027832031,True,1,1,0,0.0,0.0,0.0,0.2643612451116067,0.45932316838063353,0.2763155865077598,-0.6418826228750734,-0.4547869840664256,-0.22202876225956092,0.1206588951182852,-0.9401731277134715,-0.8365753259704798,-0.59037589453548,0.8667983241892896,0.26482077630938017,A B C,0,0,,,,1,A B C
72,0.0022819042205810547,True,1,1,0,0.0,0.0,0.0,0.017743075956739785,0.31322824273589067,0.6690286813073696,0.6714168708073529,-0.3687415679838826,-0.4804820846401081,0.2677302516749578,0.9357873973165547,0.05330412770722193,-0.9207049466485502,-0.12729414220070456,-0.6418866964196952,A B C,0,0,,,,1,A B C
73,0.002610921859741211,True,2,1,0,0.5,1.0,0.0,0.3139019562855002,0.3648494739611623,0.3212485697533376,0.36855797169044147,-0.4188497626201293,-0.587979056182736,0.5261032996885491,0.39265256681946137,-0.6605188702685922,-0.8759419640555317,0.621768104549292,0.10310542987725957,AB C,1,1,,,,2,A B C,AB C
74,0.0018649101257324219,True,1,1,0,0.0,0.0,0.0,0.0411140516177759,0.48862291692286447,0.47026303145935966,0.6343931857626706,0.5588346272655984,0.9044008881828651,0.5822463630928985,0.08959519435730479,0.3401912681527095,-0.05762345047881845,0.6394491280076624,0.8744969520043706,A B C,0,0,,,,1,A B C
75,0.002583026885986328,True,2,1,0,0.5,1.0,0.0,0.12404072244407627,0.8657393925991069,0.01021988495681678,0.2465323486187676,0.9787359242291696,0.6829045857197857,-0.14716889320837945,0.4366246292482465,0.6256794928561582,0.6711571736481468,-0.5726093332662958,-0.1918203141017183,AB C,1,1,,,,2,A B C,AB C
76,0.0018701553344726562,True,1,1,0,0.0,0.0,0.0,0.15810168772957334,0.5191474534964483,0.32275085877397836,-0.10798922400537325,0.8402461619038166,0.9182929361233976,-0.5448945202985045,-0.17713065520554738,-0.5957029713447624,0.8857319754785624,-0.8694862314937046,-0.2958453393357605,A B C,0,0,,,,1,A B C
77,0.0018608570098876953,True,1,1,0,0.0,0.0,0.0,0.5102985731598806,0.45331050494219993,0.03639092189791948,0.6760203136190175,0.8152521889198552,0.8323086717721631,-0.6361742807627377,-0.9875712546470996,0.19004931734962072,0.5476600541543022,0.6805355909899151,-0.43965662934553995,A B C,0,0,,,,1,A B C
78,0.001878976821899414,True,1,1,0,0.0,0.0,0.0,0.3418197261204653,0.3876113168839809,0.27056895699555383,-0.8797276018840556,-0.5700757472380249,-0.7905575673539356,0.21668486614695515,0.17141774503187057,0.781671542799544,-0.5657341435399477,0.36489442185338117,-0.8567394931321781,A B C,0,0,,,,1,A B C
79,0.0018508434295654297,True,1,1,0,0.0,0.0,0.0,0.9261903309457868,0.0122795144529935,0.061530154601219654,0.11475920669442341,0.6702241552531523,0.682091466321274,-0.383775223885475,-0.153766600239037,-0.33032842473653123,-0.781156766782233,-0.4753808376966111,-0.9603476551793104,A B C,0,0,,,,1,A B C
80,0.0018749237060546875,True,1,1,0,0.0,0.0,0.0,0.48267588207265494,0.4038757425811305,0.1134483753462145,-0.9441940254323031,0.7580947949220453,0.756019531272268,-0.18488570339013743,0.12191407134685117,-0.25720842641437414,0.8654629920393337,0.7354044870320229,-0.04548335958521377,A B C,0,0,,,,1,A B C
81,0.0020449161529541016,True,1,1,0,0.0,0.0,0.0,0.1745101600162687,0.7031004831327402,0.12238935685099098,-0.7529524927539897,-0.8209980322233337,0.7685284534543111,0.45377478593042486,-0.3177056086827781,0.5127937300832746,-0.8738487995436088,0.8973340789499498,0.5163266953859083,A B C,0,0,,,,1,A B C
82,0.001870870590209961,True,1,1,0,0.0,0.0,0.0,0.28502881095588617,0.040075756032411584,0.6748954330117022,0.7837583238539461,-0.2301496880615339,-0.33678573220365826,-0.9268130169883984,-0.016800621465786092,0.6734069826808218,-0.04833851036476333,0.13695200487813564,-0.7239939025810975,A B C,0,0,,,,1,A B C
