Run,Time,Completed,Visited,Terminal,Loops,Branching Factor,Branching @ 0,Branching @ 1,A Power,B Power,C Power,A-X Position,A-Y Position,A-Z Position,B-X Position,B-Y Position,B-Z Position,C-X Position,C-Y Position,C-Z Position,Terminal,Depth,Step,Terminal,Depth,Step,Estimated Path Length,Estimated Path Nodes
0,0.0027730464935302734,True,5,1,0,1.8,3.0,2.0,0.15455704015098984,0.7952725457264816,0.05017041412252853,-0.13596475234291083,-0.5328014995087926,0.7427040491953605,-0.7497202562889214,-0.5861869700751843,0.3593280918696755,-0.6407165315146293,0.4178292391535503,0.7995393340320698,ABC,2,4,,,,3,A B C,AB C,ABC
1,0.00263214111328125,True,3,1,0,1.0,2.0,0.0,0.20472296409842783,0.5541011488224746,0.24117588707909748,0.4523455215125809,-0.020343458744904508,-0.14764874840462539,0.4519816311337672,-0.6915591126196272,-0.9442508154811871,-0.7822391840125245,0.36041049147690307,0.6344657783458238,AB C,1,2,,,,2,A B C,AB C
2,0.0025718212127685547,True,2,1,0,0.5,1.0,0.0,0.6852994750135231,0.2095628506251222,0.10513767436135484,0.7647664201947824,0.6968810826202767,-0.9335106767346006,-0.9627646768016889,0.6366077412102988,-0.7153150607768299,-0.43940130955707035,-0.7203881741799318,0.6320510303154652,AB C,1,1,,,,2,A B C,AB C
3,0.002629995346069336,True,2,1,0,0.5,1.0,0.0,0.3763925714502382,0.1829328417779642,0.44067458677179755,-0.929995441737216,0.9609878910629395,-0.6607977041923323,-0.3154783980817304,-0.3651158732390878,0.041249516301066214,-0.20395423189638873,-0.7331864430392301,-0.562159260397944,A BC,1,1,,,,2,A B C,A BC
4,0.0027179718017578125,True,4,2,0,1.0,2.0,1.0,0.2704992928628452,0.5656159441067979,0.1638847630303569,0.7504788773295425,-0.8908277100567554,0.34508557323216627,-0.4557160457512863,-0.22494627283554935,0.5505814810778633,-0.5741915221181073,0.4935740542952791,-0.12722833638275421,AB C,1,2,ABC,2,3,3,A B C,A BC,ABC
5,0.002958059310913086,True,5,1,0,1.8,3.0,2.0,0.5918987429324972,0.0713700420663592,0.3367312150011437,0.495447099212738,0.6991689184362844,0.0023135282298787363,0.8747467086867586,0.5823582627976245,-0.23254903484790312,-0.33455917633254373,0.09015730636105079,0.19880589369447677,ABC,2,4,,,,3,A B C,AC B,ABC
6,0.002671957015991211,True,2,1,0,0.5,1.0,0.0,0.28135888742927434,0.3646030917126436,0.35403802085808206,0.27079551634807064,-0.40437077931819965,-0.5453770850028039,-0.29202410300616277,0.8187891464769614,-0.23295577885491858,-0.755921316190278,-0.9355096241576386,-0.10305087188670403,AC B,1,1,,,,2,A B C,AC B
7,0.002763032913208008,True,5,1,0,1.8,3.0,2.0,0.15790984684664197,0.6811354926708464,0.1609546604825116,-0.46998172053388254,0.01976502145298964,-0.2712091487492456,0.725271565191913,-0.21939483401436521,-0.43178403858868153,-0.2531635842407447,0.1464975731414928,0.1083894684785327,ABC,2,4,,,,3,A B C,AB C,ABC
8,0.002610921859741211,True,2,1,0,0.5,1.0,0.0,0.45751910279119434,0.5286834699208632,0.013797427287942527,0.35704145396130804,0.6550804551577738,-0.07222190889099389,0.25575140948030595,-0.4018636748624158,-0.4476448908297208,-0.693887342468114,-0.055201083595900036,-0.5508327934019499,AB C,1,1,,,,2,A B C,AB C
9,0.0027260780334472656,True,4,2,0,1.0,2.0,1.0,0.26355211776112236,0.36942960466000724,0.3670182775788704,0.48191208094405,-0.40914511323186065,0.44347066643801236,-0.9098890820170848,-0.4872561221983138,-0.5992222027876262,-0.03710628330196708,-0.13863145855016046,-0.8266434462639478,A BC,1,1,ABC,2,3,2,A B C,A BC
10,0.002599000930786133,True,2,1,0,0.5,1.0,0.0,0.4874452386844098,0.2688771030380276,0.2436776582775627,-0.6405780934733076,-0.6093168399365148,-0.9963967334723489,0.6729516282017343,-0.24180857472489237,0.7254813420221589,-0.8851975376008816,0.5070813549237361,-0.09613811069657441,AC B,1,1,,,,2,A B C,AC B
11,0.002669811248779297,True,3,1,0,1.0,2.0,0.0,0.3935087752017737,0.04383081314162916,0.5626604116565972,0.1222596288626081,-0.9422455229668478,-0.35725226723104275,-0.649409645430568,0.4956022564165452,0.3956579558273199,0.4345668259788975,0.4655855349099236,-0.5509746210245241,AC B,1,1,,,,2,A B C,AC B
12,0.0018880367279052734,True,1,1,0,0.0,0.0,0.0,0.022943206448703155,0.532031680517354,0.4450251130339429,0.7703486288177581,-0.554977426833499,-0.9403548867783051,-0.45353852085397994,-0.8002484647062087,-0.10688578956189931,-0.21957012663474296,0.9545792251893406,-0.18270294455132463,A B C,0,0,,,,1,A B C
13,0.002650022506713867,True,3,1,0,1.0,2.0,0.0,0.3015308606038743,0.12266659940847618,0.5758025399876494,-0.753554291647214,0.6316304930644026,0.7323685706493972,0.7162564680993662,0.8374360434291228,0.3090365480123345,0.9352115143535398,0.075472493473705,-0.012493999892013719,A BC,1,2,,,,2,A B C,A BC
14,0.0027310848236083984,True,4,1,0,1.0,2.0,1.0,0.38807332506885367,0.4380832025500636,0.17384347238108264,-0.13794616961338924,0.7034590900683266,-0.65781610120065,0.4090222207066021,-0.012294773499612166,-0.6076656869586403,-0.3963559582979794,0.9886662825539883,0.45393342512374324,ABC,2,3,,,,3,A B C,AB C,ABC
